interactionId,agentName,duration_ID,duration_CS
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,7.264
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.285
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.384
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.45
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.883
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.644
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.265
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.306
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.663
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.548
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.444
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.47
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.643
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.244
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,7.687
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,7.265
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.504
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.006
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.429
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.883
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.643
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.265
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.326
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.643
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.567
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.424
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.453
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.424
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.284
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,7.687
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.163
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.884
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.285
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.019
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.545
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.986
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.728
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.883
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.215
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.643
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.265
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.306
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.643
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.548
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.044
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,7.966
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,8.167
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.468
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.884
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.504
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.006
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.078
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.43
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.883
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.644
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.265
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.326
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.662
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.546
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.427
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,8.184
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,6.904
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.107
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.057
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.65
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.225
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.095
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.645
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.326
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.445
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.405
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.307
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.684
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,8.105
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.884
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.391
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.864
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.525
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.728
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.344
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.885
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.065
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,4.064
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.285
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.624
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.547
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.105
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.145
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.605
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.743
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,9.464
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.453
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.985
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.249
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.129
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.406
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.004
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.49
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.466
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.55
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,3.624
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.077
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.531
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.331
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.448
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,0.174
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,2.725
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.187
f819443d-bb64-4c84-963a-d31dd4cba905,4dae513c-235b-42ae-97da-f388917ba1c1,816,1.644
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,0.173
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,0.946
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,9.322
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,1.128
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,1.669
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,3.064
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,3.287
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,2.565
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,0.986
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,3.824
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,4.924
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,3.804
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,1.485
7ccd5a8a-bd57-4dc3-bd77-46a2ff439d06,1f393e91-6724-4692-8233-ac3cec809c20,143,0.466
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.059
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.206
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.048
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.157
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.627
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,3.544
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.126
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,5.465
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.529
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.568
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.806
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.346
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.058
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,4.924
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.43
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.725
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.039
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,1.885
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.748
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,2.444
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.471
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.629
046fd62e-c298-4ffd-8ea3-3f5bafffaf06,98c4e641-498a-4527-ad49-03fb98eab890,150,0.02
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.098
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.464
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,5.323
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.019
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.825
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.905
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.805
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,6.744
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.112
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.171
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.666
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.057
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.844
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.965
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.45
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,5.084
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.313
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,3.125
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,5.623
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.804
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.269
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.744
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.077
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.305
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.075
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.869
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.866
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.825
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.233
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.038
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.707
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.025
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,4.644
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,4.364
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.273
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,3.464
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.153
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,6.964
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.867
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.612
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.266
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.23
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.115
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.517
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.488
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.39
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.827
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.549
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.098
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.53
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.019
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.039
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.484
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.099
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.305
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.527
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.708
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.709
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.705
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.728
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.117
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.019
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.166
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.038
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.77
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,5.164
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.058
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.394
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.485
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,3.165
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.175
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,8.264
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.398
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.365
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.077
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.294
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.366
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,4.004
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,3.523
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.007
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.346
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.55
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.044
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.114
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.208
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.085
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.429
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,7.863
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.946
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.198
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,5.664
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,4.304
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.21
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.924
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,0.077
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,1.825
a1968ba0-7265-4ad0-9da1-02d944e340f3,d4e0137a-4e25-445d-ac60-8320755650e0,670,2.345
